"customer_id","checkout_system","device","country","gender","purchases","spent"
41483,"old","computer","FRA","F",5,1813.92
15796,"new","computer","DEU","F",3,1227.77
49746,"new","mobile","USA","M",2,3525.69
7158,"new","mobile","ESP","F",3,2772.89
34901,"old","computer","FRA","M",3,2715.48
41732,"new","computer","CAN","F",4,2004.55
25820,"old","computer","FRA","F",4,90.67
43165,"old","mobile","BRA","F",5,6201.94
76712,"old","computer","USA","F",1,1269.51
96193,"old","mobile","FRA","F",3,1865.39
11390,"new","computer","MEX","M",4,883.51
15538,"old","computer","TUR","F",5,1799.06
78071,"old","computer","MEX","M",4,925.32
19946,"old","mobile","BRA","M",3,1381.54
9911,"old","mobile","USA","F",5,1382.96
84773,"old","computer","BRA","M",2,1328.76
87882,"old","computer","USA","M",5,3867.3
55798,"new","computer","MEX","M",3,3943.54
66863,"old","mobile","BRA","M",3,2083.37
81453,"new","computer","USA","M",3,1120.69
98307,"old","computer","FRA","F",5,4162.77
45073,"old","computer","TUR","M",3,1071.76
72496,"old","computer","BRA","F",4,3049.92
52534,"old","computer","DEU","M",5,2451.16
13507,"new","mobile","FRA","F",2,617.59
62925,"new","mobile","USA","M",5,1087.25
13258,"new","mobile","USA","M",4,2117.87
24471,"old","mobile","USA","M",5,3648.13
71571,"new","mobile","ESP","F",4,2210.56
73612,"new","mobile","TUR","F",5,190.49
53512,"new","computer","USA","F",3,2420.13
48250,"new","computer","DEU","M",2,642.48
79219,"old","mobile","BRA","F",3,2184.42
40433,"new","mobile","FRA","M",4,3549.82
98489,"old","computer","USA","F",4,3300.75
93729,"new","mobile","DEU","M",3,1078.04
74301,"old","computer","USA","F",3,2410.03
25271,"old","computer","USA","F",2,3315.54
72827,"old","computer","BRA","M",4,3003.84
78818,"old","computer","USA","M",4,457.72
65730,"old","mobile","USA","F",2,436.57
59920,"old","computer","USA","F",3,1597.62
62749,"new","mobile","USA","M",3,1548.21
22766,"old","computer","USA","M",3,691.29
24360,"new","mobile","USA","M",5,1642.49
34093,"new","mobile","MEX","M",3,637.52
5331,"new","computer","FRA","F",2,23.89
3526,"new","mobile","TUR","F",4,1613.65
45202,"new","mobile","USA","M",4,1958.06
84200,"new","computer","BRA","M",2,658.74
43188,"old","computer","USA","F",3,695.51
68136,"old","computer","FRA","M",3,2412.97
53714,"old","computer","USA","M",3,2422.81
19371,"old","computer","USA","M",2,3016.76
66695,"old","mobile","MEX","F",4,647.55
8406,"new","mobile","BRA","F",3,3428.02
85861,"old","mobile","USA","F",4,1617.44
21151,"new","mobile","USA","F",3,569.79
99839,"old","computer","USA","M",3,1684.99
12763,"old","computer","MEX","F",4,2423.07
66372,"old","mobile","TUR","M",3,846.07
1628,"old","mobile","USA","M",3,3218.92
2439,"old","computer","USA","M",4,3732.1
20854,"new","computer","ESP","F",4,2505.32
70160,"new","computer","USA","F",4,2983.43
72379,"new","computer","USA","M",4,2304.72
53861,"new","computer","USA","F",3,170.65
25559,"old","computer","DEU","M",3,4891.48
25076,"old","computer","BRA","M",4,1736.55
61092,"old","mobile","AUS","M",4,837.55
1217,"new","mobile","USA","F",3,1611.66
87078,"new","mobile","CAN","F",4,1931.52
17511,"old","mobile","USA","M",4,1961.89
72841,"old","mobile","CAN","M",5,1797.42
88194,"old","mobile","DEU","M",4,2442.77
30622,"new","mobile","BRA","F",4,187.85
45354,"new","mobile","USA","F",4,431.39
86084,"new","computer","MEX","M",4,874.67
5540,"old","mobile","FRA","F",4,2073.61
78453,"new","mobile","USA","F",3,1210.81
67836,"old","computer","BRA","F",4,2522.77
91948,"old","mobile","USA","F",4,2631.92
45279,"new","computer","ESP","M",4,888.25
22884,"new","mobile","USA","F",6,3811.24
41553,"old","mobile","BRA","M",6,3803.69
47266,"old","computer","USA","M",4,1852.45
1635,"old","computer","MEX","M",4,3400.3
70034,"old","mobile","USA","F",4,2667.09
34281,"new","mobile","BRA","F",3,967.55
86755,"new","computer","MEX","F",4,2141.61
31678,"new","mobile","GBR","F",3,5670.81
95502,"new","mobile","USA","F",2,1281.68
80303,"old","mobile","TUR","F",4,3279.83
30973,"new","computer","TUR","F",2,1839.14
27817,"new","computer","DEU","M",3,1414.84
56771,"new","mobile","MEX","F",3,2110.71
96349,"old","computer","BRA","M",1,620.03
83970,"new","mobile","USA","F",4,1666.86
57996,"old","computer","DEU","F",5,1199.69
65653,"new","mobile","GBR","M",3,1202.85
28784,"new","computer","BRA","M",5,4053.8
88073,"old","computer","USA","F",3,2206.15
62743,"new","computer","GBR","M",3,2087.45
70086,"new","computer","BRA","M",4,2459.64
9212,"new","mobile","USA","M",5,792.52
59304,"new","mobile","MEX","F",4,1610.45
6970,"new","mobile","DEU","M",4,781.04
90742,"new","computer","ESP","M",6,1933.17
5277,"new","mobile","DEU","F",2,2013.46
53168,"old","computer","TUR","M",3,175.94
51636,"old","mobile","USA","F",4,1580.26
61829,"old","computer","USA","F",4,3083.22
31606,"old","mobile","GBR","F",3,1585.57
94732,"old","computer","CAN","F",5,2601.1
76223,"old","mobile","ESP","M",4,610.14
9521,"old","computer","FRA","F",5,3990.21
73148,"new","computer","USA","M",6,484.46
37878,"new","computer","TUR","M",3,1868.41
26735,"old","computer","DEU","F",4,1579.09
5347,"new","computer","BRA","F",4,2054.73
39199,"old","computer","USA","M",1,1137.46
47329,"old","mobile","BRA","M",3,2418.32
16977,"new","mobile","TUR","F",5,3048.73
57219,"new","mobile","USA","F",6,1549.56
1847,"new","computer","CAN","F",3,1454.91
5872,"old","mobile","USA","M",4,4375.74
53039,"new","computer","DEU","M",4,2454.65
39799,"old","computer","MEX","M",5,1992.83
17388,"old","mobile","GBR","F",4,3371.21
1985,"new","mobile","DEU","F",2,3862.04
44243,"new","computer","USA","F",2,3961.38
45868,"old","computer","MEX","F",4,2859.3
26987,"new","mobile","USA","F",4,4397.85
85267,"new","mobile","MEX","F",4,1285.6
5649,"old","mobile","BRA","F",3,1110.6
6486,"new","mobile","BRA","F",3,3599.36
43623,"new","mobile","FRA","M",2,3125.89
81631,"new","mobile","BRA","M",4,3499.61
92241,"new","mobile","GBR","F",3,3717.78
10501,"old","computer","USA","F",2,2476.81
69437,"new","computer","AUS","M",4,3177.53
50635,"new","computer","BRA","F",5,2284.24
82758,"new","computer","USA","M",2,596.86
69496,"old","computer","USA","F",2,505.95
58554,"old","computer","ESP","M",4,1880.46
14193,"old","mobile","USA","M",2,3285.82
10206,"old","mobile","USA","F",4,1987.28
92349,"new","mobile","CAN","M",3,1711.89
20462,"new","mobile","USA","F",5,2156.34
51206,"old","computer","DEU","F",2,2883.98
83463,"old","mobile","BRA","M",4,2451.2
15345,"old","computer","USA","F",3,881.31
8240,"old","computer","USA","M",2,1968.24
92185,"new","computer","BRA","F",3,1350.9
1298,"new","computer","MEX","F",3,3529.26
3564,"old","mobile","TUR","F",5,1555.73
38077,"new","computer","GBR","F",5,144.7
77215,"new","computer","USA","F",1,877.22
75601,"old","mobile","DEU","F",5,2914.57
37917,"new","mobile","USA","F",3,724.81
6329,"old","mobile","BRA","F",4,2829.77
29150,"old","mobile","MEX","F",3,795.22
20789,"old","mobile","BRA","F",2,1520.74
68935,"new","computer","BRA","F",3,2994.22
80574,"old","mobile","BRA","M",3,1284.71
32486,"old","mobile","MEX","M",5,3442.37
75645,"new","computer","DEU","F",5,333.07
68994,"old","computer","TUR","M",5,2989.64
41733,"new","mobile","USA","M",4,2994.98
22407,"old","computer","MEX","F",2,5873.92
71761,"new","mobile","BRA","M",3,2809.4
48992,"new","mobile","USA","M",2,2239.21
42740,"new","computer","USA","M",5,4508.04
78908,"old","mobile","USA","F",5,2514.56
80212,"new","mobile","MEX","F",4,943.59
93310,"old","mobile","USA","M",3,1861.01
74411,"new","mobile","USA","F",3,3340.79
56985,"new","computer","FRA","M",2,1422.66
60805,"new","mobile","USA","M",2,2993.34
55753,"old","mobile","DEU","M",3,3538.08
49973,"old","mobile","FRA","F",4,1989.81
74402,"new","computer","FRA","M",7,1443.28
87926,"new","mobile","USA","F",4,3233.55
30874,"old","mobile","CAN","F",2,2957.25
59355,"new","computer","BRA","M",4,1212.55
25671,"new","mobile","USA","M",4,3474.31
73889,"new","mobile","GBR","F",3,3258.73
44909,"new","computer","BRA","F",5,5353.72
31318,"old","mobile","USA","M",4,1584.37
26707,"old","computer","GBR","M",3,4103.35
3817,"old","computer","USA","F",3,1156.66
22264,"new","mobile","USA","M",3,3832.1
44127,"new","mobile","USA","M",4,3207.68
25105,"new","mobile","BRA","F",5,2285.35
78062,"new","mobile","CAN","M",4,1398.66
29977,"new","computer","USA","F",4,3868.3
73845,"old","computer","TUR","M",4,1794.65
48221,"new","computer","GBR","F",5,1465.55
26463,"old","mobile","USA","F",4,930.48
57701,"new","computer","USA","F",3,1410.74
95246,"new","computer","USA","F",4,2849.26
25873,"new","computer","BRA","F",4,1388.19
27656,"old","computer","GBR","M",4,2311.62
19669,"old","mobile","BRA","F",5,3729.12
49934,"new","mobile","FRA","M",3,2366.45
38572,"old","computer","BRA","F",5,1675.41
44882,"old","mobile","USA","F",3,2619.94
80770,"new","mobile","FRA","F",4,4211.37
12214,"new","mobile","USA","F",3,3290.26
13122,"new","mobile","USA","F",4,1735.55
9640,"old","mobile","ESP","M",4,1838.32
67439,"old","mobile","BRA","M",4,3779.38
22340,"old","mobile","BRA","F",4,2411.57
32055,"old","computer","USA","M",3,4765.96
64550,"old","computer","USA","F",4,637.67
73366,"new","mobile","USA","F",5,830.18
76057,"new","computer","USA","M",3,111.89
63606,"old","computer","ESP","M",1,1345.99
48370,"new","computer","USA","M",4,888.67
22268,"old","mobile","USA","F",4,5784.27
37627,"old","mobile","GBR","M",2,2342.07
78188,"new","computer","DEU","F",4,1829.36
99904,"new","computer","FRA","M",2,1251.58
14453,"old","computer","FRA","M",5,1999.13
13998,"old","mobile","USA","M",5,1367.97
10441,"new","mobile","MEX","M",4,666.86
9759,"new","computer","BRA","M",4,826.92
22047,"old","computer","GBR","M",5,1980.6
10758,"new","mobile","USA","F",5,2341.48
62640,"new","mobile","ESP","F",4,2116.73
70206,"old","mobile","FRA","F",5,942.01
44264,"new","mobile","GBR","F",5,4158.23
20338,"old","computer","TUR","M",4,2676.38
16987,"old","computer","FRA","F",3,1826.26
81007,"new","computer","TUR","F",5,5483.13
56446,"old","mobile","USA","M",4,3862.95
41497,"old","mobile","BRA","M",3,5547.16
67655,"new","mobile","ESP","F",4,1851.7
61790,"old","computer","USA","M",4,1613.21
36981,"new","computer","DEU","M",3,397.52
85322,"new","mobile","TUR","M",5,1520.6
11755,"old","computer","AUS","M",3,763.41
81211,"old","mobile","DEU","M",5,2776.77
23078,"new","computer","USA","M",3,4012.77
69255,"new","mobile","BRA","F",3,2623.76
46683,"old","computer","TUR","F",2,2223.97
43167,"old","mobile","GBR","F",4,1365.42
97040,"old","mobile","TUR","F",4,3115.65
63986,"old","computer","USA","M",3,1144.89
79885,"new","mobile","AUS","F",4,713.07
86582,"new","mobile","USA","M",4,1196.29
22485,"new","mobile","USA","M",7,4662.82
32353,"old","computer","USA","F",4,2624.24
7655,"old","computer","USA","F",5,1046.28
15496,"old","computer","CAN","M",2,1587.23
31557,"new","computer","USA","F",4,2423.11
36453,"new","computer","DEU","F",5,3632.85
64452,"new","computer","BRA","M",3,1660.29
10232,"new","computer","BRA","M",3,5742.06
84556,"new","mobile","DEU","M",4,2284.29
53812,"new","computer","MEX","M",3,2243.42
94489,"new","computer","BRA","M",4,2306.79
1639,"new","computer","USA","M",3,902.09
98974,"new","mobile","CAN","M",4,3101.11
95345,"old","mobile","BRA","M",4,821.45
73603,"new","mobile","USA","M",4,2381.01
9080,"old","computer","GBR","M",4,817.03
93285,"new","computer","BRA","M",2,5045.26
53624,"new","mobile","MEX","M",3,1665.43
55525,"new","computer","FRA","F",3,933.12
93641,"old","computer","ESP","M",5,3821.75
84355,"new","mobile","USA","M",4,2059.06
4805,"old","computer","TUR","M",3,3107.93
71562,"new","mobile","ESP","M",5,1751.6
666,"old","mobile","USA","M",2,3801.24
10737,"new","computer","GBR","M",4,6259.33
37056,"new","mobile","MEX","F",4,1815.96
80808,"new","mobile","MEX","M",3,1509.58
87329,"new","computer","USA","F",6,1451.49
56949,"new","mobile","MEX","F",4,2051.02
21272,"new","mobile","TUR","M",3,38.59
37807,"new","computer","MEX","F",4,1677.72
97999,"new","mobile","BRA","F",3,2390.76
61510,"new","computer","BRA","F",4,863.01
96009,"old","computer","BRA","F",3,694.7
54516,"old","mobile","FRA","M",2,2818.87
32608,"old","computer","USA","M",4,2150.55
28950,"old","mobile","TUR","M",5,3966.05
24559,"old","computer","FRA","M",2,844.95
7816,"old","mobile","USA","F",3,2380.64
64861,"new","mobile","TUR","M",3,2081.84
8632,"new","mobile","USA","M",4,5856.04
13340,"old","computer","DEU","M",5,612.08
63604,"new","mobile","AUS","F",2,1654.71
11917,"old","mobile","BRA","F",3,1448.53
93191,"new","mobile","DEU","M",2,166.35
45348,"new","computer","TUR","M",3,2831.64
65588,"new","computer","USA","F",4,980.36
80925,"new","mobile","CAN","F",4,930.19
75853,"old","mobile","BRA","F",3,2448.3
23524,"old","computer","MEX","M",2,2383.2
35034,"new","computer","TUR","F",4,3679.85
12434,"old","mobile","DEU","F",3,3775.18
46452,"new","mobile","BRA","M",4,1756.06
30870,"new","computer","AUS","F",3,3239.18
50060,"new","mobile","MEX","M",4,545.16
81759,"old","mobile","TUR","F",6,4264.34
27525,"new","mobile","TUR","M",4,1427
74419,"new","mobile","USA","F",4,2178.68
24986,"new","mobile","USA","F",2,1545.68
64594,"old","mobile","USA","F",3,830.51
57056,"new","computer","TUR","M",5,4342.29
33608,"old","computer","TUR","M",4,1099.89
47034,"new","computer","MEX","F",4,3228.21
61142,"new","mobile","USA","F",5,1678.04
37596,"new","mobile","USA","M",4,2470.78
34817,"old","mobile","BRA","M",2,2081.22
56577,"old","computer","TUR","F",4,1397.28
93292,"old","computer","GBR","F",5,3648.33
31910,"old","mobile","FRA","F",3,1906.18
21568,"old","mobile","DEU","M",5,1229.75
27807,"old","mobile","USA","F",4,1639.79
35481,"new","mobile","USA","M",4,827.63
74695,"new","mobile","USA","F",3,1430.52
97536,"old","computer","USA","F",4,3477.63
60403,"new","mobile","GBR","F",3,1835.39
31239,"old","computer","MEX","F",4,3840.85
7600,"new","mobile","USA","M",3,3729.83
66736,"old","computer","GBR","M",3,3345.1
64914,"new","mobile","BRA","M",3,2475.25
44405,"old","mobile","USA","M",4,1627.32
48339,"old","computer","MEX","F",4,2344.8
64950,"new","mobile","BRA","M",3,2114.26
59585,"old","mobile","USA","M",2,491.37
43979,"new","mobile","USA","F",4,2704.25
42315,"old","mobile","MEX","M",3,283.26
65544,"old","mobile","USA","F",2,831.9
34061,"old","mobile","MEX","F",4,4082.87
78944,"old","mobile","BRA","F",3,1414.04
93719,"old","mobile","GBR","M",3,1230.44
94558,"new","mobile","USA","M",4,1199.07
94690,"new","computer","ESP","M",3,2113.16
40249,"new","mobile","BRA","F",5,2228.1
13763,"old","mobile","GBR","F",3,3004.98
80771,"old","mobile","BRA","M",3,2550.52
81839,"old","computer","USA","M",4,4150.69
93424,"old","mobile","BRA","F",3,1696.18
47486,"new","computer","FRA","M",4,2415.87
32091,"old","mobile","TUR","M",5,3430.15
42206,"new","computer","BRA","M",3,2030.94
10435,"new","mobile","USA","F",4,2799.95
93182,"old","computer","BRA","F",3,1263.94
68031,"new","computer","MEX","M",2,1172.62
61412,"new","mobile","DEU","F",2,1996.01
58484,"old","computer","USA","F",2,1816.47
23045,"new","mobile","USA","F",3,3466.06
65308,"new","computer","MEX","F",4,1517.15
84530,"old","computer","USA","M",5,2930.64
97643,"old","mobile","USA","M",3,1193.64
32629,"new","computer","ESP","F",4,419.58
64986,"new","mobile","USA","M",4,3152.68
36870,"new","computer","USA","M",3,2747.2
49066,"new","mobile","DEU","F",4,2304.16
61822,"new","mobile","MEX","M",2,1365.08
57793,"old","mobile","MEX","F",3,1960.18
99874,"new","mobile","BRA","M",3,2650.98
30187,"old","mobile","BRA","M",3,1720.2
95307,"old","computer","DEU","M",4,3255.38
45384,"new","mobile","BRA","F",1,3803.28
50711,"old","mobile","USA","M",5,3559.15
98142,"new","computer","MEX","F",5,1674.4
49354,"new","computer","USA","F",4,765.57
14295,"old","computer","USA","M",4,2402.27
51497,"new","mobile","CAN","M",5,3677.37
59327,"old","mobile","MEX","F",5,3437.92
33953,"new","computer","MEX","F",5,2323.33
18407,"new","computer","MEX","F",2,2058.35
75684,"old","computer","GBR","M",4,631.25
94121,"new","computer","CAN","M",4,2209.67
67466,"new","computer","DEU","M",3,1619.22
53091,"old","computer","GBR","M",2,1987.99
58051,"new","mobile","USA","F",4,162.92
18272,"new","mobile","USA","F",4,2692.47
7541,"old","computer","BRA","F",4,1002.4
81033,"new","mobile","TUR","M",3,4013.8
87735,"new","computer","USA","M",3,494.82
4134,"new","mobile","USA","M",4,1602.45
28841,"new","computer","FRA","M",4,1196.17
25694,"old","mobile","BRA","F",3,2981.75
62178,"old","computer","ESP","M",3,2731.15
24296,"new","computer","USA","M",3,1287.89
95250,"old","mobile","MEX","M",3,2194.01
68146,"old","mobile","MEX","F",4,2490.87
32138,"new","computer","BRA","M",3,2430.46
17565,"old","computer","BRA","F",4,1557.47
63193,"old","computer","DEU","M",3,2223.76
22228,"new","mobile","AUS","M",4,1918.18
62194,"old","computer","USA","M",5,1314.01
47054,"new","computer","BRA","F",2,3578.3
35133,"old","computer","BRA","F",3,3599.11
97262,"new","computer","USA","M",3,2446.99
15247,"old","mobile","USA","F",2,3193.07
51171,"old","mobile","DEU","M",5,470.36
59980,"new","mobile","BRA","M",4,725.01
58526,"old","mobile","USA","F",5,1344.13
19665,"new","computer","BRA","M",3,6481.61
23393,"old","computer","MEX","M",3,3438.22
14255,"new","mobile","BRA","F",2,2014.92
88182,"old","computer","USA","F",3,2121.46
98348,"new","computer","MEX","F",3,1141.22
42631,"old","computer","DEU","M",3,760.63
7406,"new","mobile","AUS","M",3,1460.6
13091,"new","mobile","ESP","F",3,2589.04
1312,"new","mobile","MEX","F",6,3581.6
3993,"new","mobile","BRA","F",4,3027.38
76323,"old","mobile","BRA","M",3,3046.27
97034,"old","mobile","DEU","M",1,4472.8
75053,"old","computer","BRA","F",3,4245.34
52632,"old","computer","BRA","M",2,2546.06
90298,"new","computer","USA","M",4,1048.62
88968,"old","mobile","USA","M",3,1219.46
87919,"old","computer","BRA","M",5,3869.88
17195,"old","computer","BRA","F",5,2101.86
80494,"old","computer","FRA","F",3,2156.09
9214,"old","computer","BRA","M",4,1595.36
82097,"old","mobile","BRA","F",1,2850.81
45108,"old","computer","DEU","F",2,1433.17
41648,"old","computer","TUR","M",4,2083.53
72380,"new","mobile","BRA","M",4,4222.91
76761,"old","computer","USA","F",3,2340.36
83407,"new","computer","USA","M",3,2075.91
58111,"old","computer","BRA","F",3,2094.31
18673,"new","mobile","BRA","F",3,4137.7
37342,"new","computer","USA","M",2,1237.56
91120,"new","computer","FRA","F",4,2872.04
30947,"new","mobile","MEX","F",3,6285.35
14146,"new","computer","USA","F",4,4542.75
39925,"new","computer","TUR","F",4,2534.28
46229,"new","computer","BRA","F",4,3446.38
55420,"new","mobile","USA","M",5,2998.09
58086,"old","mobile","USA","M",4,4153.34
60140,"old","mobile","BRA","F",3,655.75
53144,"new","mobile","BRA","M",4,596.12
59444,"old","computer","ESP","F",3,2278.45
35514,"new","computer","USA","F",1,3447.86
30396,"new","computer","MEX","F",5,6075.47
23993,"old","computer","TUR","M",5,4978.65
78495,"new","mobile","MEX","F",4,1325.22
66636,"old","computer","MEX","F",2,2888.62
73647,"new","mobile","MEX","M",2,1402.2
31991,"old","computer","CAN","F",3,5277.52
32558,"new","mobile","MEX","M",3,1147.94
34623,"new","mobile","USA","F",4,4435.34
68972,"new","computer","AUS","M",4,1172.45
39862,"old","mobile","USA","F",3,2696.18
13655,"new","mobile","MEX","M",4,1093.64
26313,"old","mobile","BRA","F",2,2441.22
30932,"new","computer","AUS","F",3,1817.89
36362,"old","mobile","USA","M",4,2621.4
18318,"old","mobile","BRA","M",3,1677.77
40543,"old","computer","USA","F",4,1684.49
21440,"old","mobile","GBR","F",4,1338.88
41915,"old","mobile","BRA","F",3,692.46
40663,"old","mobile","ESP","M",4,1817.17
14165,"new","computer","BRA","M",4,3524.37
47672,"old","computer","BRA","F",3,3829.78
96441,"old","mobile","BRA","F",5,5581.16
56734,"old","computer","USA","F",4,504.88
92930,"old","computer","MEX","M",5,3183.14
42018,"old","mobile","MEX","M",3,170.86
67383,"old","mobile","MEX","F",2,2035.93
64602,"new","mobile","GBR","M",1,2074.82
42368,"old","computer","FRA","F",4,3227.67
69800,"old","computer","BRA","F",3,2169.91
34599,"old","mobile","USA","F",5,2206.13
34336,"new","computer","FRA","F",4,1741.75
97191,"old","mobile","BRA","F",5,2099.36
16780,"old","mobile","USA","M",3,4563.12
55085,"old","computer","BRA","F",3,656.44
69095,"old","computer","USA","F",4,1800.74
69890,"new","mobile","TUR","F",4,1752.54
12492,"new","mobile","MEX","F",5,1293.62
35480,"old","mobile","DEU","M",3,1985.8
27833,"new","computer","MEX","M",4,526.89
98211,"old","mobile","DEU","F",4,974.28
80155,"new","computer","USA","M",5,6038.4
71747,"old","computer","BRA","M",6,1790.79
60393,"new","mobile","TUR","M",5,2721.02
17393,"new","computer","FRA","M",4,708.06
15279,"new","computer","TUR","M",3,1907.9
11142,"new","mobile","USA","M",5,2963.1
29746,"new","mobile","TUR","F",4,3221.1
36140,"old","computer","DEU","M",2,1557.9
99860,"old","computer","GBR","F",4,1976.21
60472,"old","mobile","DEU","F",4,2169.48
2317,"old","computer","TUR","F",3,2010.85
16710,"old","mobile","USA","M",4,1024.28
18666,"new","computer","USA","F",2,3237.19
8178,"new","mobile","MEX","M",2,2203.34
16730,"new","computer","TUR","M",4,1020.48
85293,"new","computer","MEX","M",3,1184.13
45302,"new","computer","USA","M",5,1128.6
18942,"new","computer","USA","M",4,1531.31
50660,"new","computer","GBR","M",4,1144
62247,"old","mobile","USA","F",4,3381.95
60034,"new","mobile","USA","M",3,3738.47
86361,"old","computer","AUS","M",5,2206.21
77879,"new","computer","USA","M",4,2489.44
10033,"old","mobile","DEU","M",5,2306.65
3640,"old","mobile","DEU","F",3,3458.67
16881,"new","computer","MEX","M",4,3918.57
88387,"old","computer","MEX","F",5,1054.09
45510,"old","mobile","GBR","M",4,4462
18369,"old","mobile","TUR","F",4,1978.68
11548,"new","computer","DEU","M",4,2506.1
82260,"old","mobile","DEU","F",3,983.22
76391,"new","mobile","BRA","M",4,4704.93
4489,"new","mobile","USA","M",3,2739.96
57247,"old","mobile","USA","M",5,633.41
61901,"new","mobile","USA","F",3,1520.6
31508,"new","computer","ESP","F",4,3712.73
3412,"new","mobile","BRA","M",5,2070.99
50176,"old","computer","USA","F",4,4462.29
42034,"new","mobile","BRA","M",3,1295.17
21166,"new","computer","FRA","F",4,4032.07
30490,"old","mobile","USA","M",2,2037.56
28946,"old","mobile","TUR","M",2,967.31
78474,"new","computer","AUS","M",4,2412.81
36467,"old","computer","GBR","M",3,485.56
19419,"old","mobile","USA","F",1,870.74
50982,"new","mobile","FRA","F",5,2204.89
54994,"old","computer","BRA","F",3,1935.92
65994,"old","mobile","MEX","M",4,1208.46
46647,"new","computer","USA","M",4,1297.5
67302,"old","computer","USA","F",4,3225
6391,"new","computer","USA","M",5,2967.85
47103,"new","mobile","DEU","F",5,2576.36
63246,"new","computer","FRA","F",4,5281.11
29226,"new","computer","CAN","M",4,1480.17
25434,"old","computer","ESP","F",4,2496.86
10124,"new","computer","GBR","F",3,142.22
47304,"old","computer","USA","M",3,2248.41
13803,"old","computer","BRA","F",5,1606.18
38231,"new","computer","USA","M",4,1659.4
10098,"old","mobile","USA","M",2,3074.45
99400,"new","mobile","TUR","M",3,2014.83
93859,"new","mobile","CAN","F",3,3366.93
61983,"new","computer","BRA","M",6,3280.75
17882,"new","mobile","USA","F",3,6163.18
52327,"new","computer","TUR","F",4,2164.36
38011,"new","computer","USA","M",4,3512.37
84818,"old","mobile","DEU","F",4,1239.84
53461,"old","mobile","MEX","M",5,2174.48
6913,"new","computer","BRA","M",4,4594.58
23319,"new","mobile","MEX","M",4,1067.21
50802,"old","mobile","TUR","F",5,1475.77
7924,"old","computer","FRA","M",5,475.45
19013,"new","mobile","CAN","M",2,2036.04
65497,"old","mobile","BRA","M",3,2141.8
96719,"old","computer","USA","M",2,2333.97
23695,"new","mobile","ESP","M",3,1464.06
75823,"new","mobile","GBR","F",5,541.62
27809,"old","mobile","DEU","F",3,2077.15
17997,"old","mobile","MEX","F",3,3939.18
66661,"new","computer","USA","F",4,1566.61
58220,"new","computer","USA","M",3,3126.24
85796,"old","mobile","USA","M",2,1993.76
74559,"new","mobile","GBR","M",5,1676.57
38507,"old","mobile","USA","F",6,1762.47
13209,"old","mobile","FRA","F",4,2192.93
48760,"new","computer","BRA","F",2,2020.92
99332,"new","mobile","GBR","M",2,2965.76
9668,"old","mobile","CAN","F",2,3192.89
88050,"old","mobile","BRA","M",5,3470.9
99627,"old","mobile","MEX","F",4,1992.21
26490,"new","mobile","TUR","F",4,1892.64
31718,"old","mobile","TUR","F",4,1272.39
65532,"new","mobile","DEU","M",4,2565.75
58598,"old","computer","DEU","M",6,2257.84
42916,"new","mobile","ESP","F",2,2710.54
30026,"old","computer","USA","M",4,4080.01
60361,"old","computer","CAN","F",6,2636.36
52795,"old","mobile","USA","F",5,1249.98
6673,"new","computer","USA","F",3,1429.33
23394,"new","mobile","USA","M",2,3318.12
26614,"old","computer","MEX","F",3,4417.04
49374,"new","computer","BRA","F",4,2964.99
46866,"old","computer","USA","M",4,1253.55
93609,"new","mobile","MEX","F",3,3169.56
25529,"old","mobile","USA","M",2,574.38
74857,"old","computer","BRA","M",4,1970.76
95187,"new","computer","BRA","M",3,1411.82
43369,"old","mobile","BRA","F",3,3135.67
1109,"new","mobile","USA","F",3,1020.34
50891,"new","computer","BRA","F",4,1968.38
28650,"new","mobile","CAN","F",4,2764.59
53605,"old","computer","FRA","F",6,4081.57
55126,"new","mobile","USA","F",5,2392.99
73217,"old","mobile","TUR","M",3,2258.1
1648,"new","computer","USA","F",3,147.5
36413,"new","mobile","AUS","M",3,1215.78
82085,"new","mobile","FRA","M",3,3298.63
46573,"new","mobile","AUS","F",5,2596.57
16077,"new","computer","DEU","F",4,3725.12
7239,"old","mobile","TUR","M",3,1065.85
4623,"old","computer","TUR","M",5,267.01
77980,"old","computer","USA","M",3,2452.29
61777,"new","computer","MEX","F",4,2711.24
94278,"old","computer","ESP","M",4,2997.17
57631,"old","computer","MEX","F",5,2217.3
67973,"new","computer","USA","F",1,2130.87
41205,"new","mobile","USA","F",4,1301.96
98031,"old","mobile","MEX","F",4,3057.17
81115,"old","computer","BRA","M",3,74.36
78724,"new","mobile","BRA","M",4,3967.4
43270,"new","computer","TUR","M",3,1224.48
94417,"old","computer","MEX","M",1,1531.9
4387,"old","mobile","AUS","M",4,464.8
55175,"old","computer","USA","F",2,812.75
71288,"new","computer","GBR","M",4,143.32
5053,"old","mobile","GBR","F",4,1504.05
77519,"old","mobile","CAN","F",4,1039.42
50704,"old","computer","DEU","M",2,2298.45
47538,"old","mobile","CAN","M",5,2469.44
36459,"new","computer","BRA","M",3,651.32
6582,"old","mobile","USA","M",3,756.63
40527,"old","computer","ESP","F",3,1681.84
69749,"old","computer","TUR","F",3,1600.53
18777,"old","mobile","USA","M",5,3926.56
91403,"new","mobile","USA","F",3,2601.84
90574,"old","mobile","USA","M",5,2237.51
37262,"old","computer","BRA","F",4,2424.28
83223,"new","mobile","FRA","M",4,1190.03
99194,"new","computer","BRA","M",3,3049.91
